UBIGEO,distid,DEPARTAMENTO,PROVINCIA,Distrito,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
200409,9,PIURA,MORROPON,Santo Domingo                           ,5725,751,0.3498,1126,75.28,751,60.3,802,5.81,1102,340,1326
200410,10,PIURA,MORROPON,Yamango                                 ,8443,562,0.2575,1642,73.49,1022,53.41,1081,4.26,1671,206.2,1672
200501,1,PIURA,PAITA,Paita                                   ,99197,57,0.5697,289,79.43,242,63.65,673,8.42,379,957.2,304
200502,2,PIURA,PAITA,Amotape                                 ,2286,1232,0.5134,449,80.42,162,62.98,691,6.85,766,798.3,477
200503,3,PIURA,PAITA,Arenal                                  ,950,1620,0.4995,496,82.98,31,55.64,995,6.96,732,741.7,548
200504,4,PIURA,PAITA,Colan                                   ,13499,385,0.4666,603,82.14,56,54.04,1054,6.55,857,653.3,679
200505,5,PIURA,PAITA,La Huaca                                ,12632,413,0.5428,358,81.14,105,68.17,470,7.3,635,855.3,408
200506,6,PIURA,PAITA,Tamarindo                               ,4811,848,0.4865,532,81.02,113,58.63,860,6.03,1028,762.3,522
200507,7,PIURA,PAITA,Vichayal                                ,4997,819,0.3755,995,79.73,221,52.96,1103,5.48,1232,421.2,1114
200601,1,PIURA,SULLANA,Sullana                                 ,181600,30,0.5657,297,79.94,206,71.14,344,9.32,217,829.1,443
200602,2,PIURA,SULLANA,Bellavista                              ,39349,151,0.53,398,80.79,133,68.7,447,8.85,302,710.7,591
200603,3,PIURA,SULLANA,Ignacio Escudero                        ,21810,261,0.5025,492,79.02,283,64.36,645,6.45,882,792.1,484
200604,4,PIURA,SULLANA,Lancones                                ,12823,406,0.3727,1008,77.53,462,41.67,1487,4.47,1623,555.7,829
200605,5,PIURA,SULLANA,Marcavelica                             ,30644,183,0.5138,446,78.79,310,63.11,687,7.01,720,809.6,462
200606,6,PIURA,SULLANA,Miguel Checa                            ,9424,517,0.5215,424,81.3,91,64.69,628,6.64,829,828.5,445
200607,7,PIURA,SULLANA,Querecotillo                            ,25662,221,0.5279,404,80.3,173,69.27,427,7.15,674,805.2,468
200608,8,PIURA,SULLANA,Salitral                                ,7130,648,0.5592,313,81.17,102,63.72,669,8.42,380,879.8,385
200701,1,PIURA,TALARA,Pariñas                                 ,89997,65,0.5901,232,76.98,526,65.82,575,9.71,169,1000.7,257
200702,2,PIURA,TALARA,El Alto                                 ,7348,635,0.5751,271,77.98,411,65.55,587,9.44,203,929.2,335
200703,3,PIURA,TALARA,La Brea                                 ,10993,457,0.5877,236,78.3,371,74.78,215,9.93,146,895.6,364
200704,4,PIURA,TALARA,Lobitos                                 ,1553,1421,0.5922,231,77.54,460,66.47,543,9.32,218,1020.6,244
200705,5,PIURA,TALARA,Los Organos                             ,9570,506,0.5629,305,77.76,429,66.55,539,9.03,264,894.3,368
200706,6,PIURA,TALARA,Mancora                                 ,14045,366,0.5614,309,77.48,468,66.04,554,8.86,301,905.4,356
200801,1,PIURA,SECHURA,Sechura                                 ,48691,128,0.4861,533,72.16,1212,57.87,906,7.51,581,781.8,499
200802,2,PIURA,SECHURA,Bellavista De La Union   ,4640,866,0.5039,486,75.18,771,64.05,655,8.23,417,735.2,556
200803,3,PIURA,SECHURA,Bernal                                  ,7035,658,0.4417,697,72.78,1132,54.63,1035,7.11,687,625.2,719
200804,4,PIURA,SECHURA,Cristo Nos Valga                        ,4274,900,0.4181,790,71.12,1362,55.37,1008,6.51,868,581.5,782
200805,5,PIURA,SECHURA,Vice                                    ,15804,330,0.4078,834,72.19,1207,57.15,938,6.13,989,544.3,855
200806,6,PIURA,SECHURA,Rinconada-Llicuar                       ,3082,1076,0.497,503,74.17,919,70.79,361,7.91,472,703.7,603
210101,1,PUNO,PUNO,Puno                                    ,144745,41,0.6489,108,69.67,1493,82.12,39,11.7,28,1230.3,114
210102,2,PUNO,PUNO,Acora                                   ,24872,226,0.3247,1296,73.25,1064,76.81,155,6.51,870,243,1578
210103,3,PUNO,PUNO,Amantani                                ,4012,938,0.2848,1517,76.2,618,57.42,924,4.44,1627,239.2,1590
210104,4,PUNO,PUNO,Atuncolla                               ,5194,804,0.2855,1514,68.21,1621,60.09,807,6.48,877,214,1648
210105,5,PUNO,PUNO,Capachica                               ,9525,508,0.2341,1719,70.53,1421,62.87,696,4.22,1684,162.2,1753
210106,6,PUNO,PUNO,Chucuito                                ,6084,731,0.3493,1135,69,1554,71.97,317,6.51,869,328.2,1348
210107,7,PUNO,PUNO,Coata                                   ,7654,621,0.2055,1784,72.87,1120,66.59,536,5.71,1148,97.6,1847
210108,8,PUNO,PUNO,Huata                                   ,8492,560,0.2887,1493,70.37,1430,63.69,672,6.45,880,206.7,1669
210109,9,PUNO,PUNO,Mañazo                                  ,5132,810,0.4361,719,71.87,1258,75.8,181,6.73,799,544.9,854
210110,10,PUNO,PUNO,Paucarcolla                             ,4851,841,0.3204,1322,69.29,1530,70.24,381,6.37,915,266,1511
210111,11,PUNO,PUNO,Pichacani                               ,5184,806,0.3279,1273,68.17,1625,72.55,287,6.09,1010,293.2,1448
210112,12,PUNO,PUNO,Plateria                                ,7038,657,0.2885,1495,64.21,1782,72.16,311,7.05,708,210.3,1658
210113,13,PUNO,PUNO,San Antonio                             ,3722,974,0.2894,1487,73.66,999,61.75,736,6.32,929,201.1,1678
210114,14,PUNO,PUNO,Tiquillaca                              ,1430,1454,0.3242,1300,67.83,1641,65.16,607,5.35,1276,326.3,1354
210115,15,PUNO,PUNO,Vilque                                  ,2704,1147,0.3412,1188,67.84,1640,81.89,41,6.92,744,287.3,1464
210201,1,PUNO,AZANGARO,Azangaro                                ,28240,196,0.4384,708,66.28,1716,71.45,334,8.28,408,563.5,814
210202,2,PUNO,AZANGARO,Achaya                                  ,3933,951,0.1251,1869,66.07,1724,74.49,224,5.47,1235,51.1,1874
210203,3,PUNO,AZANGARO,Arapa                                   ,6072,732,0.2802,1533,67.69,1646,69.46,417,5.72,1141,209,1663
210204,4,PUNO,AZANGARO,Asillo                                  ,15453,337,0.2624,1625,66.48,1711,67.58,504,6.08,1012,177.7,1720
210205,5,PUNO,AZANGARO,Caminaca                                ,2932,1108,0.2325,1724,70,1464,63.76,667,4.52,1594,153.2,1770
210206,6,PUNO,AZANGARO,Chupa                                   ,7712,615,0.2976,1443,66.27,1718,72.68,284,6.38,912,230.1,1611
210207,7,PUNO,AZANGARO,Jose Domingo Choquehuanca   ,4992,821,0.3798,963,68.48,1601,83.21,22,7.04,709,371.2,1249
210208,8,PUNO,AZANGARO,Muñani                                  ,7594,622,0.2704,1584,66.68,1699,75.95,177,5.49,1230,192.9,1698
210209,9,PUNO,AZANGARO,Potoni                                  ,3830,964,0.3057,1403,69.22,1535,58.33,889,5.77,1118,271.6,1498
210210,10,PUNO,AZANGARO,Saman                                   ,11218,450,0.181,1836,69.27,1532,49.98,1229,4.58,1576,98.4,1844
210211,11,PUNO,AZANGARO,San Anton                               ,8567,556,0.3124,1368,68.51,1597,63.23,682,5.92,1068,276.9,1490
210212,12,PUNO,AZANGARO,San Jose                                ,4928,827,0.2209,1758,65.85,1728,58.62,861,5.49,1223,134.9,1802
210213,13,PUNO,AZANGARO,San Juan De Salinas    ,3724,973,0.2754,1558,66.99,1684,56.06,978,5.72,1143,222.1,1634
210214,14,PUNO,AZANGARO,Santiago De Pupuja  ,4011,939,0.1922,1812,68.77,1572,65.95,562,5.57,1201,92.4,1850
210215,15,PUNO,AZANGARO,Tirapata                                ,2748,1141,0.1943,1806,66.28,1717,59.17,834,5.76,1124,99.6,1843
210301,1,PUNO,CARABAYA,Macusani                                ,13135,399,0.4052,851,65.5,1737,57.2,936,6.43,889,597.3,767
210302,2,PUNO,CARABAYA,Ajoyani                                 ,2240,1246,0.3994,879,70.18,1445,66.03,555,6.17,976,497.7,941
210303,3,PUNO,CARABAYA,Ayapata                                 ,12277,424,0.3816,951,66.41,1713,69.24,432,5.85,1089,481.9,978
210304,4,PUNO,CARABAYA,Coasa                                   ,12761,408,0.2809,1529,62.19,1821,62.85,698,5.45,1243,254.2,1543
210305,5,PUNO,CARABAYA,Corani                                  ,4354,893,0.2306,1732,66.51,1708,62.56,708,4.58,1575,159.8,1759
210306,6,PUNO,CARABAYA,Crucero                                 ,8969,539,0.3798,962,68.85,1569,77.08,147,6.41,898,404.6,1156
210307,7,PUNO,CARABAYA,Ituata                                  ,6764,675,0.3545,1104,65.36,1746,68.37,458,5.83,1095,405.8,1152
210308,8,PUNO,CARABAYA,Ollachea                                ,6350,709,0.3249,1292,68.3,1614,47.94,1294,5.07,1386,387.3,1205
210309,9,PUNO,CARABAYA,San Gaban                               ,5358,790,0.4605,630,64.71,1766,74.87,211,7.4,611,704.8,602
210310,10,PUNO,CARABAYA,Usicayos                                ,20595,274,0.1982,1796,66.9,1691,69.24,431,5.49,1228,99.8,1842
210401,1,PUNO,CHUCUITO,Juli                                    ,19965,280,0.4139,812,72.42,1176,75.19,200,7.42,603,440.2,1063
210402,2,PUNO,CHUCUITO,Desaguadero                             ,28096,197,0.4241,761,74.29,892,75.63,184,8.07,446,431.1,1091
210403,3,PUNO,CHUCUITO,Huacullani                              ,20223,278,0.2672,1601,73.48,1024,74.07,241,7.51,582,141.7,1793
210404,4,PUNO,CHUCUITO,Kelluyo                                 ,20389,277,0.3395,1201,75.63,696,79.14,89,8.01,454,229.4,1614
210405,5,PUNO,CHUCUITO,Pisacoma                                ,10986,458,0.2697,1591,74.92,802,70.47,377,7.03,714,149.1,1777
210406,6,PUNO,CHUCUITO,Pomata                                  ,13779,373,0.3165,1346,72.97,1107,69.13,435,6.02,1035,250.8,1550
210407,7,PUNO,CHUCUITO,Zepita                                  ,17422,309,0.2394,1703,73.43,1034,62.51,711,6.02,1033,132.3,1805
210501,1,PUNO,EL COLLAO,Ilave                                   ,50687,123,0.402,864,77.8,424,75.3,197,7.28,643,372.6,1243
210502,2,PUNO,EL COLLAO,Capaso                                  ,1815,1356,0.3766,983,79.23,262,48.2,1289,6.77,787,389.5,1195
210503,3,PUNO,EL COLLAO,Pilcuyo                                 ,10084,487,0.2614,1629,79.61,228,69.87,396,5.55,1205,147.5,1784
210504,4,PUNO,EL COLLAO,Santa Rosa                              ,5779,748,0.3367,1217,79.37,249,60.06,808,6.38,910,270.8,1501
210505,5,PUNO,EL COLLAO,Conduriri                               ,3051,1086,0.366,1042,78.48,352,71.31,338,5.91,1073,333.5,1342
210601,1,PUNO,HUANCANE,Huancane                                ,14744,350,0.4032,861,69.57,1502,70.66,364,7.05,705,460.5,1019
210602,2,PUNO,HUANCANE,Cojata                                  ,3484,1013,0.2993,1431,71.29,1340,55.11,1018,6.15,985,243.4,1573
210603,3,PUNO,HUANCANE,Huatasani                               ,4756,855,0.2679,1599,70.43,1426,74.11,240,6.88,759,156.6,1766
210604,4,PUNO,HUANCANE,Inchupalla                              ,2425,1203,0.2159,1767,71.24,1346,64.7,627,5.51,1218,113.3,1826
210605,5,PUNO,HUANCANE,Pusi                                    ,4818,847,0.2399,1702,73.67,996,65.59,584,5.11,1369,142.3,1792
210606,6,PUNO,HUANCANE,Rosaspata                               ,3822,965,0.2476,1678,70.17,1447,71.74,322,5.14,1355,156,1769
210607,7,PUNO,HUANCANE,Taraco                                  ,12391,420,0.312,1371,74.57,853,67.14,519,6.28,944,232,1607
210608,8,PUNO,HUANCANE,Vilque Chico                            ,6570,689,0.2365,1709,70.8,1399,69.38,420,4.78,1499,147,1785
210701,1,PUNO,LAMPA,Lampa                                   ,10294,478,0.4452,685,70.99,1382,66.62,535,7.63,550,577.3,790
210702,2,PUNO,LAMPA,Cabanilla                               ,5054,815,0.3455,1161,77.36,476,66.05,553,6.66,825,280.2,1482
210703,3,PUNO,LAMPA,Calapuja                                ,1448,1450,0.2895,1486,77.57,454,61.26,756,5.52,1215,205.5,1673
210704,4,PUNO,LAMPA,Nicasio                                 ,2321,1226,0.3089,1385,74.37,876,80.58,59,7.02,717,197.2,1686
210705,5,PUNO,LAMPA,Ocuviri                                 ,2887,1113,0.5744,276,78.17,387,76.79,156,7.58,565,978.1,280
210706,6,PUNO,LAMPA,Palca                                   ,1923,1321,0.4653,608,79.13,271,68.51,453,7.35,624,566.9,808
210707,7,PUNO,LAMPA,Paratia                                 ,7278,641,0.4636,612,79.98,202,68.05,480,7.14,678,564.9,811
210708,8,PUNO,LAMPA,Pucara                                  ,4883,835,0.3322,1240,76.36,594,75.82,180,6.34,924,249.3,1556
210709,9,PUNO,LAMPA,Santa Lucia                             ,6939,667,0.4699,586,78.42,358,68.13,474,6.99,727,610.4,742
210710,10,PUNO,LAMPA,Vilavila                                ,3388,1027,0.4063,844,81.09,107,84.47,17,7.89,479,328.8,1347
210801,1,PUNO,MELGAR,Ayaviri                                 ,21194,266,0.5325,389,72.4,1179,76.28,171,8.98,274,793.4,483
210802,2,PUNO,MELGAR,Antauta                                 ,4398,890,0.5549,324,71.44,1323,73.08,272,8.17,429,985.5,273
210803,3,PUNO,MELGAR,Cupi                                    ,2967,1103,0.3448,1164,69.41,1520,78.03,116,7.56,569,277.6,1485
210804,4,PUNO,MELGAR,Llalli                                  ,3923,954,0.329,1264,74.1,927,70.43,378,6.44,885,258.5,1534
210805,5,PUNO,MELGAR,Macari                                  ,7815,602,0.3219,1314,71.74,1276,59.65,820,6.61,841,269.8,1505
210806,6,PUNO,MELGAR,Nuñoa                                   ,8944,540,0.3785,973,72.66,1151,60.74,777,5.49,1225,458.5,1022
210807,7,PUNO,MELGAR,Orurillo                                ,9133,530,0.2759,1555,73.2,1073,70.63,367,5.7,1152,181.3,1717
210808,8,PUNO,MELGAR,Santa Rosa                              ,6761,678,0.3772,982,72.65,1154,69.45,418,6.62,838,378.2,1224
210809,9,PUNO,MELGAR,Umachiri                                ,3949,949,0.3959,892,74.32,889,68.85,440,7.29,639,395.7,1182
210901,1,PUNO,MOHO,Moho                                    ,11753,433,0.3002,1426,72.05,1220,64.26,647,5.36,1270,246.8,1563
210902,2,PUNO,MOHO,Conima                                  ,2132,1272,0.2387,1705,74.83,810,79.43,80,5.82,1096,120.1,1823
210903,3,PUNO,MOHO,Huayrapata                              ,2985,1099,0.1379,1865,74.33,884,55.06,1021,5.05,1393,57.2,1872
210904,4,PUNO,MOHO,Tilali                                  ,1543,1423,0.2953,1458,79.24,260,74.51,219,5.53,1214,193.9,1697
211001,1,PUNO,SAN ANTONIO DE PUTINA,Putina,23482,246,0.3782,974,64.39,1772,71.47,333,6.66,824,445.9,1051
211002,2,PUNO,SAN ANTONIO DE PUTINA,Ananea                                  ,26326,214,0.6184,171,61.62,1827,75.08,206,8.23,416,1672.7,20
211003,3,PUNO,SAN ANTONIO DE PUTINA,Pedro Vilca Apaza    ,2601,1165,0.2888,1492,66.79,1696,68.15,472,5.5,1221,237.4,1593
211004,4,PUNO,SAN ANTONIO DE PUTINA,Quilcapuncu                             ,5625,762,0.2561,1652,66.96,1687,62.94,693,5.65,1168,178.2,1719
211005,5,PUNO,SAN ANTONIO DE PUTINA,Sina                                    ,1736,1380,0.3813,954,66.65,1701,74.7,218,5.96,1053,455.6,1029
211101,1,PUNO,SAN ROMAN,Juliaca                                 ,232834,20,0.576,267,73.56,1013,78.89,93,10.17,114,888.2,376
211102,2,PUNO,SAN ROMAN,Cabana                                  ,4240,907,0.3295,1258,72.21,1197,72.63,285,6.63,833,260.6,1526
211103,3,PUNO,SAN ROMAN,Cabanillas                              ,4885,833,0.4388,705,74.08,931,72.74,279,7.49,587,506.6,918
211104,4,PUNO,SAN ROMAN,Caracoto                                ,5552,767,0.3647,1051,74.39,873,63.71,670,5.59,1197,387,1206
211105,5,PUNO,SAN ROMAN,San Miguel,65445,99,0.5226,420,73.88,965,79.23,86,8.75,322,728.7,565
211201,1,PUNO,SANDIA,Sandia                                  ,11267,448,0.3677,1035,70.72,1407,67.36,514,5.88,1082,400.7,1164
211202,2,PUNO,SANDIA,Cuyocuyo                                ,4032,935,0.3495,1131,75.22,761,64.09,654,5.9,1077,327.5,1350
211203,3,PUNO,SANDIA,Limbani                                 ,3926,953,0.4055,850,71.11,1363,73.1,271,6.8,784,456.6,1025
211204,4,PUNO,SANDIA,Patambuco                               ,3495,1006,0.2146,1770,73.91,956,52.06,1151,4.72,1523,126.4,1811
211205,5,PUNO,SANDIA,Phara                                   ,4613,868,0.3883,927,70.68,1409,71.7,324,6.39,904,428.6,1098
211206,6,PUNO,SANDIA,Quiaca                                  ,2282,1233,0.4177,792,70.21,1442,81.74,44,6.56,853,490.4,957
211207,7,PUNO,SANDIA,San Juan Del Oro      ,7846,600,0.463,616,73.61,1005,75.62,185,7.77,515,570.2,800
211208,8,PUNO,SANDIA,Yanahuaya                               ,1924,1320,0.3775,979,74.09,930,45.91,1358,7.28,644,420,1117
211209,9,PUNO,SANDIA,Alto Inambari                           ,9064,535,0.4324,728,75.25,757,69.55,406,6.02,1032,558.3,826
211210,10,PUNO,SANDIA,San Pedro De Putina Punco,11371,443,0.4669,600,79.35,252,68.98,438,7.15,673,578.2,788
211301,1,PUNO,YUNGUYO,Yunguyo                                 ,23517,245,0.4165,795,74.77,817,73.33,262,6.4,901,475.7,993
211302,2,PUNO,YUNGUYO,Anapia                                  ,3001,1097,0.3103,1377,74.46,863,66.78,530,6.76,791,220.1,1636
211303,3,PUNO,YUNGUYO,Copani                                  ,4207,909,0.2012,1791,74.49,859,60.65,781,4.89,1449,101.9,1841
211304,4,PUNO,YUNGUYO,Cuturapi                                ,708,1700,0.2877,1501,76.22,615,73.15,268,5.27,1315,197.8,1685
211305,5,PUNO,YUNGUYO,Ollaraya                                ,4517,877,0.1865,1823,78.53,345,66.36,545,4.38,1647,86.6,1855
211306,6,PUNO,YUNGUYO,Tinicachi                               ,1147,1556,0.4023,863,77.74,433,58.56,864,5.74,1132,487.8,962
211307,7,PUNO,YUNGUYO,Unicachi                                ,2373,1214,0.3799,961,78.66,326,67.95,483,5.79,1109,380.7,1219
220101,1,SAN MARTIN,MOYOBAMBA,Moyobamba     ,86435,72,0.5295,400,72.47,1172,60.51,791,7.76,519,953,311
220102,2,SAN MARTIN,MOYOBAMBA,Calzada                                 ,4268,903,0.5148,443,74.71,828,51.75,1165,6.54,861,1011.3,251
220103,3,SAN MARTIN,MOYOBAMBA,Habana                                  ,1879,1341,0.4912,517,74.58,848,48.89,1270,5.78,1114,990.3,269
220104,4,SAN MARTIN,MOYOBAMBA,Jepelacio                               ,16121,325,0.3493,1136,73.88,964,47.36,1311,4.58,1574,458,1023
220105,5,SAN MARTIN,MOYOBAMBA,Soritor                                 ,31718,176,0.4209,770,73.36,1048,46.03,1353,5.55,1207,689.5,628
220106,6,SAN MARTIN,MOYOBAMBA,Yantalo                                 ,3284,1038,0.4026,862,74.21,910,47.9,1296,5.34,1286,602.6,757
220201,1,SAN MARTIN,BELLAVISTA,Bellavista                              ,12833,405,0.5178,433,69.02,1551,53.55,1072,7.59,562,1033.1,234
220202,2,SAN MARTIN,BELLAVISTA,Alto Biavo                              ,7990,592,0.3646,1054,74.99,794,27.24,1797,4.71,1524,641.8,694
220203,3,SAN MARTIN,BELLAVISTA,Bajo Biavo                              ,19921,281,0.317,1344,73.2,1074,33.22,1705,4.7,1529,410.1,1140
220204,4,SAN MARTIN,BELLAVISTA,Huallaga                                ,3097,1072,0.3573,1095,71.97,1237,33.51,1698,5.08,1383,551.7,840
220205,5,SAN MARTIN,BELLAVISTA,San Pablo                               ,7044,656,0.4071,840,72.19,1205,38.43,1566,5.46,1240,707,597
220206,6,SAN MARTIN,BELLAVISTA,San Rafael                              ,7567,624,0.5261,410,71.6,1298,50.56,1209,6.15,987,1209.7,125
220301,1,SAN MARTIN,EL DORADO,San Jose De Sisa     ,11518,438,0.368,1032,74.33,883,35.14,1650,5.25,1327,546.7,849
220302,2,SAN MARTIN,EL DORADO,Agua Blanca                             ,2177,1261,0.4356,723,75.3,748,35.12,1652,5.09,1372,886.9,377
