VueltaE,DEPARTAMENTO,PROVINCIA,DISTRITO,GREGION,votos_emitidos,n_electores_habiles,votos_nulos_blancos,PARTIDO,NVOTOS,porc_V,UBIGEO,distid,Pob_hab,Pob_rnk,IDH,IDH_rnk,EVN,EVN_rnk,pc_EDC,pc_EDC_rnk,yrs_ED,yrs_ED_rnk,IFPC,IFPC_rnk
Primera,PUNO,EL COLLAO,SANTA ROSA,Sierra,2140,2780,398,PERU_LIBRE,1049,60.22,210504,4,5779,748,0.3367,1217,79.37,249,60.06,808,6.38,910,270.8,1501
Primera,PUNO,EL COLLAO,SANTA ROSA,Sierra,2140,2780,398,VOTOS_OTROS,653,37.49,210504,4,5779,748,0.3367,1217,79.37,249,60.06,808,6.38,910,270.8,1501
Primera,PUNO,HUANCANE,COJATA,Sierra,2910,3651,636,FUERZA_POPULAR,71,3.12,210602,2,3484,1013,0.2993,1431,71.29,1340,55.11,1018,6.15,985,243.4,1573
Primera,PUNO,HUANCANE,COJATA,Sierra,2910,3651,636,PERU_LIBRE,1282,56.38,210602,2,3484,1013,0.2993,1431,71.29,1340,55.11,1018,6.15,985,243.4,1573
Primera,PUNO,HUANCANE,COJATA,Sierra,2910,3651,636,VOTOS_OTROS,921,40.5,210602,2,3484,1013,0.2993,1431,71.29,1340,55.11,1018,6.15,985,243.4,1573
Primera,PUNO,HUANCANE,HUANCANE,Sierra,14161,17588,3269,FUERZA_POPULAR,224,2.06,210601,1,14744,350,0.4032,861,69.57,1502,70.66,364,7.05,705,460.5,1019
Primera,PUNO,HUANCANE,HUANCANE,Sierra,14161,17588,3269,PERU_LIBRE,6007,55.15,210601,1,14744,350,0.4032,861,69.57,1502,70.66,364,7.05,705,460.5,1019
Primera,PUNO,HUANCANE,HUANCANE,Sierra,14161,17588,3269,VOTOS_OTROS,4661,42.79,210601,1,14744,350,0.4032,861,69.57,1502,70.66,364,7.05,705,460.5,1019
Primera,PUNO,HUANCANE,HUATASANI,Sierra,1887,2208,358,FUERZA_POPULAR,31,2.03,210603,3,4756,855,0.2679,1599,70.43,1426,74.11,240,6.88,759,156.6,1766
Primera,PUNO,HUANCANE,HUATASANI,Sierra,1887,2208,358,PERU_LIBRE,956,62.52,210603,3,4756,855,0.2679,1599,70.43,1426,74.11,240,6.88,759,156.6,1766
Primera,PUNO,HUANCANE,HUATASANI,Sierra,1887,2208,358,VOTOS_OTROS,542,35.45,210603,3,4756,855,0.2679,1599,70.43,1426,74.11,240,6.88,759,156.6,1766
Primera,PUNO,HUANCANE,INCHUPALLA,Sierra,2252,2759,522,FUERZA_POPULAR,10,0.58,210604,4,2425,1203,0.2159,1767,71.24,1346,64.7,627,5.51,1218,113.3,1826
Primera,PUNO,HUANCANE,INCHUPALLA,Sierra,2252,2759,522,PERU_LIBRE,1157,66.88,210604,4,2425,1203,0.2159,1767,71.24,1346,64.7,627,5.51,1218,113.3,1826
Primera,PUNO,HUANCANE,INCHUPALLA,Sierra,2252,2759,522,VOTOS_OTROS,563,32.54,210604,4,2425,1203,0.2159,1767,71.24,1346,64.7,627,5.51,1218,113.3,1826
Primera,PUNO,HUANCANE,PUSI,Sierra,3738,4323,863,FUERZA_POPULAR,41,1.43,210605,5,4818,847,0.2399,1702,73.67,996,65.59,584,5.11,1369,142.3,1792
Primera,PUNO,HUANCANE,PUSI,Sierra,3738,4323,863,PERU_LIBRE,1816,63.17,210605,5,4818,847,0.2399,1702,73.67,996,65.59,584,5.11,1369,142.3,1792
Primera,PUNO,HUANCANE,PUSI,Sierra,3738,4323,863,VOTOS_OTROS,1018,35.41,210605,5,4818,847,0.2399,1702,73.67,996,65.59,584,5.11,1369,142.3,1792
Primera,PUNO,HUANCANE,ROSASPATA,Sierra,3355,4602,892,FUERZA_POPULAR,42,1.71,210606,6,3822,965,0.2476,1678,70.17,1447,71.74,322,5.14,1355,156,1769
Primera,PUNO,HUANCANE,ROSASPATA,Sierra,3355,4602,892,PERU_LIBRE,1522,61.79,210606,6,3822,965,0.2476,1678,70.17,1447,71.74,322,5.14,1355,156,1769
Primera,PUNO,HUANCANE,ROSASPATA,Sierra,3355,4602,892,VOTOS_OTROS,899,36.5,210606,6,3822,965,0.2476,1678,70.17,1447,71.74,322,5.14,1355,156,1769
Primera,PUNO,HUANCANE,TARACO,Sierra,9730,11521,2183,FUERZA_POPULAR,146,1.93,210607,7,12391,420,0.312,1371,74.57,853,67.14,519,6.28,944,232,1607
Primera,PUNO,HUANCANE,TARACO,Sierra,9730,11521,2183,PERU_LIBRE,4395,58.24,210607,7,12391,420,0.312,1371,74.57,853,67.14,519,6.28,944,232,1607
Primera,PUNO,HUANCANE,TARACO,Sierra,9730,11521,2183,VOTOS_OTROS,3006,39.83,210607,7,12391,420,0.312,1371,74.57,853,67.14,519,6.28,944,232,1607
Primera,PUNO,HUANCANE,VILQUE CHICO,Sierra,6452,8337,1619,FUERZA_POPULAR,88,1.82,210608,8,6570,689,0.2365,1709,70.8,1399,69.38,420,4.78,1499,147,1785
Primera,PUNO,HUANCANE,VILQUE CHICO,Sierra,6452,8337,1619,PERU_LIBRE,2698,55.82,210608,8,6570,689,0.2365,1709,70.8,1399,69.38,420,4.78,1499,147,1785
Primera,PUNO,HUANCANE,VILQUE CHICO,Sierra,6452,8337,1619,VOTOS_OTROS,2047,42.35,210608,8,6570,689,0.2365,1709,70.8,1399,69.38,420,4.78,1499,147,1785
Primera,PUNO,LAMPA,CABANILLA,Sierra,4024,4804,749,FUERZA_POPULAR,79,2.41,210702,2,5054,815,0.3455,1161,77.36,476,66.05,553,6.66,825,280.2,1482
Primera,PUNO,LAMPA,CABANILLA,Sierra,4024,4804,749,PERU_LIBRE,1600,48.85,210702,2,5054,815,0.3455,1161,77.36,476,66.05,553,6.66,825,280.2,1482
Primera,PUNO,LAMPA,CABANILLA,Sierra,4024,4804,749,VOTOS_OTROS,1596,48.73,210702,2,5054,815,0.3455,1161,77.36,476,66.05,553,6.66,825,280.2,1482
Primera,PUNO,LAMPA,CALAPUJA,Sierra,1500,1766,280,FUERZA_POPULAR,64,5.25,210703,3,1448,1450,0.2895,1486,77.57,454,61.26,756,5.52,1215,205.5,1673
Primera,PUNO,LAMPA,CALAPUJA,Sierra,1500,1766,280,PERU_LIBRE,574,47.05,210703,3,1448,1450,0.2895,1486,77.57,454,61.26,756,5.52,1215,205.5,1673
Primera,PUNO,LAMPA,CALAPUJA,Sierra,1500,1766,280,VOTOS_OTROS,582,47.7,210703,3,1448,1450,0.2895,1486,77.57,454,61.26,756,5.52,1215,205.5,1673
Primera,PUNO,LAMPA,LAMPA,Sierra,8755,10096,1508,FUERZA_POPULAR,218,3.01,210701,1,10294,478,0.4452,685,70.99,1382,66.62,535,7.63,550,577.3,790
Primera,PUNO,LAMPA,LAMPA,Sierra,8755,10096,1508,PERU_LIBRE,3853,53.17,210701,1,10294,478,0.4452,685,70.99,1382,66.62,535,7.63,550,577.3,790
Primera,PUNO,LAMPA,LAMPA,Sierra,8755,10096,1508,VOTOS_OTROS,3176,43.83,210701,1,10294,478,0.4452,685,70.99,1382,66.62,535,7.63,550,577.3,790
Primera,PUNO,LAMPA,NICASIO,Sierra,2205,2529,404,FUERZA_POPULAR,56,3.11,210704,4,2321,1226,0.3089,1385,74.37,876,80.58,59,7.02,717,197.2,1686
Primera,PUNO,LAMPA,NICASIO,Sierra,2205,2529,404,PERU_LIBRE,989,54.91,210704,4,2321,1226,0.3089,1385,74.37,876,80.58,59,7.02,717,197.2,1686
Primera,PUNO,LAMPA,NICASIO,Sierra,2205,2529,404,VOTOS_OTROS,756,41.98,210704,4,2321,1226,0.3089,1385,74.37,876,80.58,59,7.02,717,197.2,1686
Primera,PUNO,LAMPA,OCUVIRI,Sierra,1471,1841,282,FUERZA_POPULAR,48,4.04,210705,5,2887,1113,0.5744,276,78.17,387,76.79,156,7.58,565,978.1,280
Primera,PUNO,LAMPA,OCUVIRI,Sierra,1471,1841,282,PERU_LIBRE,713,59.97,210705,5,2887,1113,0.5744,276,78.17,387,76.79,156,7.58,565,978.1,280
Primera,PUNO,LAMPA,OCUVIRI,Sierra,1471,1841,282,VOTOS_OTROS,428,36,210705,5,2887,1113,0.5744,276,78.17,387,76.79,156,7.58,565,978.1,280
Primera,PUNO,LAMPA,PALCA,Sierra,1326,1565,219,FUERZA_POPULAR,18,1.63,210706,6,1923,1321,0.4653,608,79.13,271,68.51,453,7.35,624,566.9,808
Primera,PUNO,LAMPA,PALCA,Sierra,1326,1565,219,PERU_LIBRE,542,48.96,210706,6,1923,1321,0.4653,608,79.13,271,68.51,453,7.35,624,566.9,808
Primera,PUNO,LAMPA,PALCA,Sierra,1326,1565,219,VOTOS_OTROS,547,49.41,210706,6,1923,1321,0.4653,608,79.13,271,68.51,453,7.35,624,566.9,808
Primera,PUNO,LAMPA,PARATIA,Sierra,1448,1887,293,FUERZA_POPULAR,26,2.25,210707,7,7278,641,0.4636,612,79.98,202,68.05,480,7.14,678,564.9,811
Primera,PUNO,LAMPA,PARATIA,Sierra,1448,1887,293,PERU_LIBRE,603,52.21,210707,7,7278,641,0.4636,612,79.98,202,68.05,480,7.14,678,564.9,811
Primera,PUNO,LAMPA,PARATIA,Sierra,1448,1887,293,VOTOS_OTROS,526,45.54,210707,7,7278,641,0.4636,612,79.98,202,68.05,480,7.14,678,564.9,811
Primera,PUNO,LAMPA,PUCARA,Sierra,4055,4848,871,FUERZA_POPULAR,89,2.8,210708,8,4883,835,0.3322,1240,76.36,594,75.82,180,6.34,924,249.3,1556
Primera,PUNO,LAMPA,PUCARA,Sierra,4055,4848,871,PERU_LIBRE,1766,55.46,210708,8,4883,835,0.3322,1240,76.36,594,75.82,180,6.34,924,249.3,1556
Primera,PUNO,LAMPA,PUCARA,Sierra,4055,4848,871,VOTOS_OTROS,1329,41.74,210708,8,4883,835,0.3322,1240,76.36,594,75.82,180,6.34,924,249.3,1556
Primera,PUNO,LAMPA,SANTA LUCIA,Sierra,4549,5672,938,FUERZA_POPULAR,184,5.1,210709,9,6939,667,0.4699,586,78.42,358,68.13,474,6.99,727,610.4,742
Primera,PUNO,LAMPA,SANTA LUCIA,Sierra,4549,5672,938,PERU_LIBRE,1612,44.64,210709,9,6939,667,0.4699,586,78.42,358,68.13,474,6.99,727,610.4,742
Primera,PUNO,LAMPA,SANTA LUCIA,Sierra,4549,5672,938,VOTOS_OTROS,1815,50.26,210709,9,6939,667,0.4699,586,78.42,358,68.13,474,6.99,727,610.4,742
Primera,PUNO,LAMPA,VILAVILA,Sierra,722,847,119,FUERZA_POPULAR,15,2.49,210710,10,3388,1027,0.4063,844,81.09,107,84.47,17,7.89,479,328.8,1347
Primera,PUNO,LAMPA,VILAVILA,Sierra,722,847,119,PERU_LIBRE,272,45.11,210710,10,3388,1027,0.4063,844,81.09,107,84.47,17,7.89,479,328.8,1347
Primera,PUNO,LAMPA,VILAVILA,Sierra,722,847,119,VOTOS_OTROS,316,52.4,210710,10,3388,1027,0.4063,844,81.09,107,84.47,17,7.89,479,328.8,1347
Primera,PUNO,MELGAR,ANTAUTA,Sierra,3377,4352,731,FUERZA_POPULAR,40,1.51,210802,2,4398,890,0.5549,324,71.44,1323,73.08,272,8.17,429,985.5,273
Primera,PUNO,MELGAR,ANTAUTA,Sierra,3377,4352,731,PERU_LIBRE,1474,55.71,210802,2,4398,890,0.5549,324,71.44,1323,73.08,272,8.17,429,985.5,273
Primera,PUNO,MELGAR,ANTAUTA,Sierra,3377,4352,731,VOTOS_OTROS,1132,42.78,210802,2,4398,890,0.5549,324,71.44,1323,73.08,272,8.17,429,985.5,273
Primera,PUNO,MELGAR,AYAVIRI,Sierra,16461,19772,2667,FUERZA_POPULAR,252,1.83,210801,1,21194,266,0.5325,389,72.4,1179,76.28,171,8.98,274,793.4,483
Primera,PUNO,MELGAR,AYAVIRI,Sierra,16461,19772,2667,PERU_LIBRE,6372,46.19,210801,1,21194,266,0.5325,389,72.4,1179,76.28,171,8.98,274,793.4,483
Primera,PUNO,MELGAR,AYAVIRI,Sierra,16461,19772,2667,VOTOS_OTROS,7170,51.98,210801,1,21194,266,0.5325,389,72.4,1179,76.28,171,8.98,274,793.4,483
Primera,PUNO,MELGAR,CUPI,Sierra,1209,1532,252,FUERZA_POPULAR,15,1.57,210803,3,2967,1103,0.3448,1164,69.41,1520,78.03,116,7.56,569,277.6,1485
Primera,PUNO,MELGAR,CUPI,Sierra,1209,1532,252,PERU_LIBRE,585,61.13,210803,3,2967,1103,0.3448,1164,69.41,1520,78.03,116,7.56,569,277.6,1485
Primera,PUNO,MELGAR,CUPI,Sierra,1209,1532,252,VOTOS_OTROS,357,37.3,210803,3,2967,1103,0.3448,1164,69.41,1520,78.03,116,7.56,569,277.6,1485
Primera,PUNO,MELGAR,LLALLI,Sierra,1884,2305,329,FUERZA_POPULAR,8,0.51,210804,4,3923,954,0.329,1264,74.1,927,70.43,378,6.44,885,258.5,1534
Primera,PUNO,MELGAR,LLALLI,Sierra,1884,2305,329,PERU_LIBRE,948,60.96,210804,4,3923,954,0.329,1264,74.1,927,70.43,378,6.44,885,258.5,1534
Primera,PUNO,MELGAR,LLALLI,Sierra,1884,2305,329,VOTOS_OTROS,599,38.52,210804,4,3923,954,0.329,1264,74.1,927,70.43,378,6.44,885,258.5,1534
Primera,PUNO,MELGAR,MACARI,Sierra,4444,5517,833,FUERZA_POPULAR,54,1.5,210805,5,7815,602,0.3219,1314,71.74,1276,59.65,820,6.61,841,269.8,1505
Primera,PUNO,MELGAR,MACARI,Sierra,4444,5517,833,PERU_LIBRE,1954,54.11,210805,5,7815,602,0.3219,1314,71.74,1276,59.65,820,6.61,841,269.8,1505
Primera,PUNO,MELGAR,MACARI,Sierra,4444,5517,833,VOTOS_OTROS,1603,44.39,210805,5,7815,602,0.3219,1314,71.74,1276,59.65,820,6.61,841,269.8,1505
Primera,PUNO,MELGAR,NUÑOA,Sierra,5333,7110,1403,FUERZA_POPULAR,73,1.86,210806,6,8944,540,0.3785,973,72.66,1151,60.74,777,5.49,1225,458.5,1022
Primera,PUNO,MELGAR,NUÑOA,Sierra,5333,7110,1403,PERU_LIBRE,2359,60.03,210806,6,8944,540,0.3785,973,72.66,1151,60.74,777,5.49,1225,458.5,1022
Primera,PUNO,MELGAR,NUÑOA,Sierra,5333,7110,1403,VOTOS_OTROS,1498,38.12,210806,6,8944,540,0.3785,973,72.66,1151,60.74,777,5.49,1225,458.5,1022
Primera,PUNO,MELGAR,ORURILLO,Sierra,5006,6470,1147,FUERZA_POPULAR,37,0.96,210807,7,9133,530,0.2759,1555,73.2,1073,70.63,367,5.7,1152,181.3,1717
Primera,PUNO,MELGAR,ORURILLO,Sierra,5006,6470,1147,PERU_LIBRE,2365,61.29,210807,7,9133,530,0.2759,1555,73.2,1073,70.63,367,5.7,1152,181.3,1717
Primera,PUNO,MELGAR,ORURILLO,Sierra,5006,6470,1147,VOTOS_OTROS,1457,37.76,210807,7,9133,530,0.2759,1555,73.2,1073,70.63,367,5.7,1152,181.3,1717
Primera,PUNO,MELGAR,SANTA ROSA,Sierra,3650,4711,623,FUERZA_POPULAR,51,1.68,210808,8,6761,678,0.3772,982,72.65,1154,69.45,418,6.62,838,378.2,1224
Primera,PUNO,MELGAR,SANTA ROSA,Sierra,3650,4711,623,PERU_LIBRE,1621,53.55,210808,8,6761,678,0.3772,982,72.65,1154,69.45,418,6.62,838,378.2,1224
Primera,PUNO,MELGAR,SANTA ROSA,Sierra,3650,4711,623,VOTOS_OTROS,1355,44.76,210808,8,6761,678,0.3772,982,72.65,1154,69.45,418,6.62,838,378.2,1224
Primera,PUNO,MELGAR,UMACHIRI,Sierra,2415,2908,430,FUERZA_POPULAR,42,2.12,210809,9,3949,949,0.3959,892,74.32,889,68.85,440,7.29,639,395.7,1182
Primera,PUNO,MELGAR,UMACHIRI,Sierra,2415,2908,430,PERU_LIBRE,1084,54.61,210809,9,3949,949,0.3959,892,74.32,889,68.85,440,7.29,639,395.7,1182
Primera,PUNO,MELGAR,UMACHIRI,Sierra,2415,2908,430,VOTOS_OTROS,859,43.27,210809,9,3949,949,0.3959,892,74.32,889,68.85,440,7.29,639,395.7,1182
Primera,PUNO,MOHO,CONIMA,Sierra,2189,3092,590,FUERZA_POPULAR,35,2.19,210902,2,2132,1272,0.2387,1705,74.83,810,79.43,80,5.82,1096,120.1,1823
Primera,PUNO,MOHO,CONIMA,Sierra,2189,3092,590,PERU_LIBRE,943,58.97,210902,2,2132,1272,0.2387,1705,74.83,810,79.43,80,5.82,1096,120.1,1823
Primera,PUNO,MOHO,CONIMA,Sierra,2189,3092,590,VOTOS_OTROS,621,38.84,210902,2,2132,1272,0.2387,1705,74.83,810,79.43,80,5.82,1096,120.1,1823
Primera,PUNO,MOHO,HUAYRAPATA,Sierra,2100,2894,518,FUERZA_POPULAR,31,1.96,210903,3,2985,1099,0.1379,1865,74.33,884,55.06,1021,5.05,1393,57.2,1872
Primera,PUNO,MOHO,HUAYRAPATA,Sierra,2100,2894,518,PERU_LIBRE,996,62.96,210903,3,2985,1099,0.1379,1865,74.33,884,55.06,1021,5.05,1393,57.2,1872
Primera,PUNO,MOHO,HUAYRAPATA,Sierra,2100,2894,518,VOTOS_OTROS,555,35.08,210903,3,2985,1099,0.1379,1865,74.33,884,55.06,1021,5.05,1393,57.2,1872
Primera,PUNO,MOHO,MOHO,Sierra,9417,12832,2764,FUERZA_POPULAR,142,2.13,210901,1,11753,433,0.3002,1426,72.05,1220,64.26,647,5.36,1270,246.8,1563
Primera,PUNO,MOHO,MOHO,Sierra,9417,12832,2764,PERU_LIBRE,4178,62.8,210901,1,11753,433,0.3002,1426,72.05,1220,64.26,647,5.36,1270,246.8,1563
Primera,PUNO,MOHO,MOHO,Sierra,9417,12832,2764,VOTOS_OTROS,2333,35.07,210901,1,11753,433,0.3002,1426,72.05,1220,64.26,647,5.36,1270,246.8,1563
Primera,PUNO,MOHO,TILALI,Sierra,1848,2535,372,FUERZA_POPULAR,29,1.96,210904,4,1543,1423,0.2953,1458,79.24,260,74.51,219,5.53,1214,193.9,1697
Primera,PUNO,MOHO,TILALI,Sierra,1848,2535,372,PERU_LIBRE,967,65.51,210904,4,1543,1423,0.2953,1458,79.24,260,74.51,219,5.53,1214,193.9,1697
Primera,PUNO,MOHO,TILALI,Sierra,1848,2535,372,VOTOS_OTROS,480,32.52,210904,4,1543,1423,0.2953,1458,79.24,260,74.51,219,5.53,1214,193.9,1697
Primera,PUNO,PUNO,ACORA,Sierra,14682,18763,3565,FUERZA_POPULAR,190,1.71,210102,2,24872,226,0.3247,1296,73.25,1064,76.81,155,6.51,870,243,1578
Primera,PUNO,PUNO,ACORA,Sierra,14682,18763,3565,PERU_LIBRE,4995,44.93,210102,2,24872,226,0.3247,1296,73.25,1064,76.81,155,6.51,870,243,1578
Primera,PUNO,PUNO,ACORA,Sierra,14682,18763,3565,VOTOS_OTROS,5932,53.36,210102,2,24872,226,0.3247,1296,73.25,1064,76.81,155,6.51,870,243,1578
Primera,PUNO,PUNO,AMANTANI,Sierra,3053,4050,798,FUERZA_POPULAR,176,7.8,210103,3,4012,938,0.2848,1517,76.2,618,57.42,924,4.44,1627,239.2,1590
Primera,PUNO,PUNO,AMANTANI,Sierra,3053,4050,798,PERU_LIBRE,934,41.42,210103,3,4012,938,0.2848,1517,76.2,618,57.42,924,4.44,1627,239.2,1590
Primera,PUNO,PUNO,AMANTANI,Sierra,3053,4050,798,VOTOS_OTROS,1145,50.78,210103,3,4012,938,0.2848,1517,76.2,618,57.42,924,4.44,1627,239.2,1590
Primera,PUNO,PUNO,ATUNCOLLA,Sierra,3514,4027,753,FUERZA_POPULAR,56,2.03,210104,4,5194,804,0.2855,1514,68.21,1621,60.09,807,6.48,877,214,1648
Primera,PUNO,PUNO,ATUNCOLLA,Sierra,3514,4027,753,PERU_LIBRE,1341,48.57,210104,4,5194,804,0.2855,1514,68.21,1621,60.09,807,6.48,877,214,1648
Primera,PUNO,PUNO,ATUNCOLLA,Sierra,3514,4027,753,VOTOS_OTROS,1364,49.4,210104,4,5194,804,0.2855,1514,68.21,1621,60.09,807,6.48,877,214,1648
Primera,PUNO,PUNO,CAPACHICA,Sierra,6714,8173,1920,FUERZA_POPULAR,161,3.36,210105,5,9525,508,0.2341,1719,70.53,1421,62.87,696,4.22,1684,162.2,1753
Primera,PUNO,PUNO,CAPACHICA,Sierra,6714,8173,1920,PERU_LIBRE,2209,46.08,210105,5,9525,508,0.2341,1719,70.53,1421,62.87,696,4.22,1684,162.2,1753
Primera,PUNO,PUNO,CAPACHICA,Sierra,6714,8173,1920,VOTOS_OTROS,2424,50.56,210105,5,9525,508,0.2341,1719,70.53,1421,62.87,696,4.22,1684,162.2,1753
Primera,PUNO,PUNO,CHUCUITO,Sierra,5663,6846,1262,FUERZA_POPULAR,166,3.77,210106,6,6084,731,0.3493,1135,69,1554,71.97,317,6.51,869,328.2,1348
Primera,PUNO,PUNO,CHUCUITO,Sierra,5663,6846,1262,PERU_LIBRE,1351,30.7,210106,6,6084,731,0.3493,1135,69,1554,71.97,317,6.51,869,328.2,1348
Primera,PUNO,PUNO,CHUCUITO,Sierra,5663,6846,1262,VOTOS_OTROS,2884,65.53,210106,6,6084,731,0.3493,1135,69,1554,71.97,317,6.51,869,328.2,1348
Primera,PUNO,PUNO,COATA,Sierra,5310,6108,1040,FUERZA_POPULAR,90,2.11,210107,7,7654,621,0.2055,1784,72.87,1120,66.59,536,5.71,1148,97.6,1847
Primera,PUNO,PUNO,COATA,Sierra,5310,6108,1040,PERU_LIBRE,2402,56.25,210107,7,7654,621,0.2055,1784,72.87,1120,66.59,536,5.71,1148,97.6,1847
Primera,PUNO,PUNO,COATA,Sierra,5310,6108,1040,VOTOS_OTROS,1778,41.64,210107,7,7654,621,0.2055,1784,72.87,1120,66.59,536,5.71,1148,97.6,1847
Primera,PUNO,PUNO,HUATA,Sierra,2360,2737,525,FUERZA_POPULAR,64,3.49,210108,8,8492,560,0.2887,1493,70.37,1430,63.69,672,6.45,880,206.7,1669
Primera,PUNO,PUNO,HUATA,Sierra,2360,2737,525,PERU_LIBRE,867,47.25,210108,8,8492,560,0.2887,1493,70.37,1430,63.69,672,6.45,880,206.7,1669
Primera,PUNO,PUNO,HUATA,Sierra,2360,2737,525,VOTOS_OTROS,904,49.26,210108,8,8492,560,0.2887,1493,70.37,1430,63.69,672,6.45,880,206.7,1669
Primera,PUNO,PUNO,MAÑAZO,Sierra,3551,4274,772,FUERZA_POPULAR,72,2.59,210109,9,5132,810,0.4361,719,71.87,1258,75.8,181,6.73,799,544.9,854
Primera,PUNO,PUNO,MAÑAZO,Sierra,3551,4274,772,PERU_LIBRE,1230,44.26,210109,9,5132,810,0.4361,719,71.87,1258,75.8,181,6.73,799,544.9,854
Primera,PUNO,PUNO,MAÑAZO,Sierra,3551,4274,772,VOTOS_OTROS,1477,53.15,210109,9,5132,810,0.4361,719,71.87,1258,75.8,181,6.73,799,544.9,854
Primera,PUNO,PUNO,PAUCARCOLLA,Sierra,3502,4092,713,FUERZA_POPULAR,77,2.76,210110,10,4851,841,0.3204,1322,69.29,1530,70.24,381,6.37,915,266,1511
Primera,PUNO,PUNO,PAUCARCOLLA,Sierra,3502,4092,713,PERU_LIBRE,897,32.16,210110,10,4851,841,0.3204,1322,69.29,1530,70.24,381,6.37,915,266,1511
Primera,PUNO,PUNO,PAUCARCOLLA,Sierra,3502,4092,713,VOTOS_OTROS,1815,65.08,210110,10,4851,841,0.3204,1322,69.29,1530,70.24,381,6.37,915,266,1511
Primera,PUNO,PUNO,PICHACANI,Sierra,4216,5163,945,FUERZA_POPULAR,80,2.45,210111,11,5184,806,0.3279,1273,68.17,1625,72.55,287,6.09,1010,293.2,1448
Primera,PUNO,PUNO,PICHACANI,Sierra,4216,5163,945,PERU_LIBRE,1254,38.34,210111,11,5184,806,0.3279,1273,68.17,1625,72.55,287,6.09,1010,293.2,1448
Primera,PUNO,PUNO,PICHACANI,Sierra,4216,5163,945,VOTOS_OTROS,1937,59.22,210111,11,5184,806,0.3279,1273,68.17,1625,72.55,287,6.09,1010,293.2,1448
Primera,PUNO,PUNO,PLATERIA,Sierra,5163,6167,1135,FUERZA_POPULAR,67,1.66,210112,12,7038,657,0.2885,1495,64.21,1782,72.16,311,7.05,708,210.3,1658
Primera,PUNO,PUNO,PLATERIA,Sierra,5163,6167,1135,PERU_LIBRE,1636,40.62,210112,12,7038,657,0.2885,1495,64.21,1782,72.16,311,7.05,708,210.3,1658
Primera,PUNO,PUNO,PLATERIA,Sierra,5163,6167,1135,VOTOS_OTROS,2325,57.72,210112,12,7038,657,0.2885,1495,64.21,1782,72.16,311,7.05,708,210.3,1658
Primera,PUNO,PUNO,PUNO,Sierra,88160,106295,9304,FUERZA_POPULAR,2158,2.74,210101,1,144745,41,0.6489,108,69.67,1493,82.12,39,11.7,28,1230.3,114
Primera,PUNO,PUNO,PUNO,Sierra,88160,106295,9304,PERU_LIBRE,17728,22.48,210101,1,144745,41,0.6489,108,69.67,1493,82.12,39,11.7,28,1230.3,114
Primera,PUNO,PUNO,PUNO,Sierra,88160,106295,9304,VOTOS_OTROS,58970,74.78,210101,1,144745,41,0.6489,108,69.67,1493,82.12,39,11.7,28,1230.3,114
Primera,PUNO,PUNO,SAN ANTONIO,Sierra,828,1096,207,FUERZA_POPULAR,15,2.42,210113,13,3722,974,0.2894,1487,73.66,999,61.75,736,6.32,929,201.1,1678
Primera,PUNO,PUNO,SAN ANTONIO,Sierra,828,1096,207,PERU_LIBRE,309,49.76,210113,13,3722,974,0.2894,1487,73.66,999,61.75,736,6.32,929,201.1,1678
Primera,PUNO,PUNO,SAN ANTONIO,Sierra,828,1096,207,VOTOS_OTROS,297,47.83,210113,13,3722,974,0.2894,1487,73.66,999,61.75,736,6.32,929,201.1,1678
Primera,PUNO,PUNO,TIQUILLACA,Sierra,1838,2241,403,FUERZA_POPULAR,52,3.62,210114,14,1430,1454,0.3242,1300,67.83,1641,65.16,607,5.35,1276,326.3,1354
Primera,PUNO,PUNO,TIQUILLACA,Sierra,1838,2241,403,PERU_LIBRE,431,30.03,210114,14,1430,1454,0.3242,1300,67.83,1641,65.16,607,5.35,1276,326.3,1354
Primera,PUNO,PUNO,TIQUILLACA,Sierra,1838,2241,403,VOTOS_OTROS,952,66.34,210114,14,1430,1454,0.3242,1300,67.83,1641,65.16,607,5.35,1276,326.3,1354
Primera,PUNO,PUNO,VILQUE,Sierra,2110,2443,374,FUERZA_POPULAR,67,3.86,210115,15,2704,1147,0.3412,1188,67.84,1640,81.89,41,6.92,744,287.3,1464
Primera,PUNO,PUNO,VILQUE,Sierra,2110,2443,374,PERU_LIBRE,711,40.96,210115,15,2704,1147,0.3412,1188,67.84,1640,81.89,41,6.92,744,287.3,1464
Primera,PUNO,PUNO,VILQUE,Sierra,2110,2443,374,VOTOS_OTROS,958,55.18,210115,15,2704,1147,0.3412,1188,67.84,1640,81.89,41,6.92,744,287.3,1464
Primera,PUNO,SAN ANTONIO DE PUTINA,ANANEA,Sierra,2828,3503,540,FUERZA_POPULAR,54,2.36,211002,2,26326,214,0.6184,171,61.62,1827,75.08,206,8.23,416,1672.7,20
Primera,PUNO,SAN ANTONIO DE PUTINA,ANANEA,Sierra,2828,3503,540,PERU_LIBRE,1260,55.07,211002,2,26326,214,0.6184,171,61.62,1827,75.08,206,8.23,416,1672.7,20
Primera,PUNO,SAN ANTONIO DE PUTINA,ANANEA,Sierra,2828,3503,540,VOTOS_OTROS,974,42.57,211002,2,26326,214,0.6184,171,61.62,1827,75.08,206,8.23,416,1672.7,20
